odt,OPEN,HIGH,LOW,CLOSE,VOLUME,SPREAD,MIDPOINT,RETURNS,DOLLAR_VOLUME,HOUR,MINUTE
2025-05-21 08:51:00,204.97000122070312,205.33999633789062,204.92999267578125,205.3300018310547,129456.0,0.410003662109375,205.13499450683594,0.0016585995842708368,26581200.717041016,8,51
2025-05-21 08:52:00,205.35000610351562,205.51800537109375,205.34500122070312,205.47999572753906,118718.0,0.173004150390625,205.43150329589844,0.0007305016078837934,24394174.132781982,8,52
2025-05-21 08:53:00,205.47999572753906,205.5050048828125,205.2899932861328,205.37930297851562,111514.0,0.2150115966796875,205.39749908447266,-0.0004900367486718737,22902667.59234619,8,53
2025-05-21 08:54:00,205.3699951171875,205.5500030517578,205.17999267578125,205.2100067138672,118393.0,0.3700103759765625,205.36499786376953,-0.0008243102503183719,24295428.324874878,8,54
2025-05-21 08:55:00,205.22999572753906,205.6699981689453,205.22000122070312,205.5792999267578,127258.0,0.4499969482421875,205.44499969482422,0.0017995867687170541,26161610.550079346,8,55
2025-05-21 08:56:00,205.58009338378906,205.77000427246094,205.58009338378906,205.6999969482422,123772.0,0.189910888671875,205.675048828125,0.000587106880543864,25459900.022277832,8,56
2025-05-21 08:57:00,205.6999969482422,205.72999572753906,205.55999755859375,205.57000732421875,97455.0,0.1699981689453125,205.6449966430664,-0.0006319378996205716,20033825.06378174,8,57
2025-05-21 08:58:00,205.57919311523438,205.6300048828125,205.39999389648438,205.41000366210938,85222.0,0.230010986328125,205.51499938964844,-0.0007783414720466952,17505451.332092285,8,58
2025-05-21 08:59:00,205.39999389648438,205.4499969482422,205.32000732421875,205.44000244140625,145453.0,0.1299896240234375,205.38500213623047,0.00014604341931767628,29881864.675109863,8,59
2025-05-21 09:00:00,205.42999267578125,205.51499938964844,205.0800018310547,205.0800018310547,261909.0,0.43499755859375,205.29750061035156,-0.0017523393987217695,53712298.1995697,9,0
2025-05-21 09:01:00,205.0800018310547,206.02000427246094,205.02999877929688,205.35000610351562,351734.0,0.9900054931640625,205.5250015258789,0.0013165802128447535,72228579.04681396,9,1
2025-05-21 09:02:00,205.3800048828125,205.5500946044922,205.19000244140625,205.32000732421875,105647.0,0.3600921630859375,205.37004852294922,-0.00014608608914168375,21691442.81378174,9,2
2025-05-21 09:03:00,205.32000732421875,205.39999389648438,205.24000549316406,205.2550048828125,61931.0,0.1599884033203125,205.31999969482422,-0.00031659087808044717,12711647.707397461,9,3
2025-05-21 09:04:00,205.25,205.41000366210938,205.25,205.38999938964844,49827.0,0.160003662109375,205.3300018310547,0.0006576916695064661,10233967.499588013,9,4
2025-05-21 09:05:00,205.3699951171875,205.55499267578125,205.3699951171875,205.5399932861328,93864.0,0.18499755859375,205.46249389648438,0.000730288217197117,19292805.92980957,9,5
2025-05-21 09:06:00,205.52999877929688,205.58999633789062,205.41000366210938,205.439697265625,94114.0,0.17999267578125,205.5,-0.00048796352916191665,19334751.66845703,9,6
2025-05-21 09:07:00,205.44500732421875,206.0,205.39999389648438,206.0,132064.0,0.600006103515625,205.6999969482422,0.0027273343070135514,27205184.0,9,7
2025-05-21 09:08:00,205.9949951171875,206.1750030517578,205.89999389648438,206.09500122070312,164418.0,0.2750091552734375,206.0374984741211,0.00046117097428699516,33885727.91070557,9,8
2025-05-21 09:09:00,206.10499572753906,206.32000732421875,206.10000610351562,206.22000122070312,104953.0,0.220001220703125,206.2100067138672,0.000606516408741653,21643407.788116455,9,9
2025-05-21 09:10:00,206.25,206.33999633789062,206.19119262695312,206.27499389648438,117557.0,0.1488037109375,206.26559448242188,0.00026666994207991124,24249069.457489014,9,10
2025-05-21 09:11:00,206.27000427246094,206.35000610351562,206.1199951171875,206.28500366210938,90961.0,0.230010986328125,206.23500061035156,4.8526316428043614e-05,18763890.21810913,9,11
2025-05-21 09:12:00,206.28500366210938,206.44500732421875,206.22000122070312,206.24000549316406,114367.0,0.225006103515625,206.33250427246094,-0.00021813591946329147,23587050.708236694,9,12
2025-05-21 09:13:00,206.25999450683594,206.5,206.19000244140625,206.4499969482422,104235.0,0.30999755859375,206.34500122070312,0.0010181897279142316,21519315.431900024,9,13
2025-05-21 09:14:00,206.48399353027344,206.60000610351562,206.44000244140625,206.58990478515625,126878.0,0.160003662109375,206.52000427246094,0.0006776838894753112,26211713.939331055,9,14
2025-05-21 09:15:00,206.60000610351562,206.61000061035156,206.52000427246094,206.5800018310547,52974.0,0.089996337890625,206.56500244140625,-4.793532438995829e-05,10943369.016998291,9,15
2025-05-21 09:16:00,206.57859802246094,206.61000061035156,206.38999938964844,206.41949462890625,197803.0,0.220001220703125,206.5,-0.0007769735730746019,40830395.29608154,9,16
2025-05-21 09:17:00,206.40499877929688,206.410400390625,206.2200927734375,206.22999572753906,100770.0,0.1903076171875,206.31524658203125,-0.0009180281237867183,20781796.66946411,9,17
2025-05-21 09:18:00,206.22500610351562,206.3300018310547,206.1699981689453,206.1699981689453,84124.0,0.160003662109375,206.25,-0.0002909254707691433,17343844.925964355,9,18
2025-05-21 09:19:00,206.16000366210938,206.1999053955078,206.06849670410156,206.14500427246094,58253.0,0.13140869140625,206.1342010498047,-0.00012122955185700501,12008564.933883667,9,19
2025-05-21 09:20:00,206.14999389648438,206.3000030517578,206.11239624023438,206.1699981689453,98273.0,0.1876068115234375,206.2061996459961,0.00012124425024317986,20260944.230056763,9,20
2025-05-21 09:21:00,206.14999389648438,206.1999053955078,205.92999267578125,205.9376983642578,71052.0,0.2699127197265625,206.06494903564453,-0.0011267391315449293,14632285.344177246,9,21
2025-05-21 09:22:00,205.9499969482422,205.99989318847656,205.8000030517578,205.83999633789062,69321.0,0.19989013671875,205.8999481201172,-0.0004744251642279096,14269034.386138916,9,22
2025-05-21 09:23:00,205.82000732421875,205.91000366210938,205.7100067138672,205.7100067138672,74053.0,0.1999969482421875,205.81000518798828,-0.0006315080952977725,15233443.127182007,9,23
2025-05-21 09:24:00,205.6999969482422,205.75999450683594,205.61000061035156,205.62640380859375,69215.0,0.149993896484375,205.68499755859375,-0.0004064114653874462,14232431.539611816,9,24
2025-05-21 09:25:00,205.61929321289062,205.77000427246094,205.60009765625,205.73019409179688,67300.0,0.1699066162109375,205.68505096435547,0.0005047517307150695,13845642.06237793,9,25
2025-05-21 09:26:00,205.79119873046875,205.9199981689453,205.79119873046875,205.88999938964844,101704.0,0.1287994384765625,205.85559844970703,0.000776771239423768,20939836.497924805,9,26
2025-05-21 09:27:00,205.9149932861328,205.99000549316406,205.82000732421875,205.85000610351562,83914.0,0.1699981689453125,205.9050064086914,-0.0001942458898022137,17273697.41217041,9,27
2025-05-21 09:28:00,205.85000610351562,205.8699951171875,205.69000244140625,205.74000549316406,59599.0,0.17999267578125,205.77999877929688,-0.0005343726358514322,12261898.587387085,9,28
2025-05-21 09:29:00,205.74000549316406,205.85000610351562,205.73480224609375,205.80999755859375,49750.0,0.115203857421875,205.7924041748047,0.00034019667328144543,10239047.378540039,9,29
2025-05-21 09:30:00,205.85000610351562,206.1300048828125,205.82249450683594,206.11000061035156,81786.0,0.3075103759765625,205.97624969482422,0.0014576699641251079,16856912.509918213,9,30
2025-05-21 09:31:00,206.11000061035156,206.24000549316406,206.10000610351562,206.1699981689453,71918.0,0.1399993896484375,206.17000579833984,0.00029109484457845447,14827333.928314209,9,31
2025-05-21 09:32:00,206.1811065673828,206.25,206.0800018310547,206.1699981689453,61679.0,0.1699981689453125,206.16500091552734,0.0,12716359.317062378,9,32
2025-05-21 09:33:00,206.16000366210938,206.47000122070312,206.11000061035156,206.11239624023438,123885.0,0.3600006103515625,206.29000091552734,-0.000279390450708239,25534234.208221436,9,33
2025-05-21 09:34:00,206.10000610351562,206.13999938964844,206.0,206.08999633789062,76403.0,0.1399993896484375,206.06999969482422,-0.000108678093857284,15745893.990203857,9,34
2025-05-21 09:35:00,206.08999633789062,206.39999389648438,206.05250549316406,206.35000610351562,62998.0,0.3474884033203125,206.22624969482422,0.0012616321521918827,12999637.684509277,9,35
2025-05-21 09:36:00,206.35000610351562,206.47999572753906,206.25999450683594,206.3636016845703,63925.0,0.220001220703125,206.3699951171875,6.588602206236693e-05,13191793.237686157,9,36
2025-05-21 09:37:00,206.36000061035156,206.4199981689453,206.11289978027344,206.19000244140625,63008.0,0.307098388671875,206.26644897460938,-0.0008412299540565549,12991619.673828125,9,37
2025-05-21 09:38:00,206.2095947265625,206.36990356445312,206.17999267578125,206.33999633789062,47012.0,0.189910888671875,206.2749481201172,0.0007274547490585537,9700455.907836914,9,38
2025-05-21 09:39:00,206.35000610351562,206.36000061035156,206.13009643554688,206.21539306640625,67879.0,0.2299041748046875,206.24504852294922,-0.0006038735761162428,13997694.66595459,9,39
2025-05-21 09:40:00,206.2100067138672,206.3350067138672,206.17999267578125,206.32119750976562,111081.0,0.1550140380859375,206.25749969482422,0.0005130773303878566,22918364.940582275,9,40
2025-05-21 09:41:00,206.3300018310547,206.35000610351562,206.08999633789062,206.10000610351562,59888.0,0.260009765625,206.22000122070312,-0.0010720731021325314,12342917.165527344,9,41
2025-05-21 09:42:00,206.09359741210938,206.1195068359375,205.9698944091797,205.98500061035156,82401.0,0.1496124267578125,206.0447006225586,-0.0005580081987299756,16973370.03529358,9,42
2025-05-21 09:43:00,205.97999572753906,206.00100708007812,205.79330444335938,205.86849975585938,71015.0,0.20770263671875,205.89715576171875,-0.0005655793098865436,14619751.510162354,9,43
2025-05-21 09:44:00,205.8699951171875,205.8780059814453,205.75929260253906,205.80499267578125,53978.0,0.11871337890625,205.8186492919922,-0.0003084837172925292,11108941.89465332,9,44
2025-05-21 09:45:00,205.793701171875,205.8249969482422,205.75,205.80999755859375,24662.0,0.0749969482421875,205.7874984741211,2.4318568502268434e-05,5075686.159790039,9,45
2025-05-21 09:46:00,205.83999633789062,205.97999572753906,205.83999633789062,205.90499877929688,112783.0,0.1399993896484375,205.90999603271484,0.00046159672430912124,23222583.47732544,9,46
2025-05-21 09:47:00,205.89999389648438,205.9134979248047,205.7100067138672,205.72999572753906,72881.0,0.2034912109375,205.81175231933594,-0.0008499213365159575,14993807.818618774,9,47
2025-05-21 09:48:00,205.72999572753906,205.75999450683594,205.58999633789062,205.58999633789062,98356.0,0.1699981689453125,205.67499542236328,-0.0006805006200157893,20221009.67980957,9,48
2025-05-21 09:49:00,205.5850067138672,205.75999450683594,205.5850067138672,205.7449951171875,57281.0,0.17498779296875,205.67250061035156,0.0007539217960883526,11785279.065307617,9,49
2025-05-21 09:50:00,205.74000549316406,205.8300018310547,205.57000732421875,205.58120727539062,107802.0,0.2599945068359375,205.70000457763672,-0.0007960720585382663,22162065.30670166,9,50
2025-05-21 09:51:00,205.59500122070312,205.8350067138672,205.59500122070312,205.72999572753906,66768.0,0.2400054931640625,205.71500396728516,0.0007237453954103135,13736180.354736328,9,51
2025-05-21 09:52:00,205.74000549316406,205.77999877929688,205.4761962890625,205.60000610351562,82369.0,0.303802490234375,205.6280975341797,-0.0006318457527971777,16935066.90274048,9,52
2025-05-21 09:53:00,205.5800018310547,205.69500732421875,205.57009887695312,205.69479370117188,54678.0,0.124908447265625,205.63255310058594,0.0004610291577935577,11246979.929992676,9,53
2025-05-21 09:54:00,205.67999267578125,205.72999572753906,205.6002960205078,205.65260314941406,40468.0,0.12969970703125,205.66514587402344,-0.0002051123949160516,8322349.544250488,9,54
2025-05-21 09:55:00,205.6699981689453,205.97000122070312,205.64999389648438,205.8813018798828,63262.0,0.32000732421875,205.80999755859375,0.0011120633873162866,13024462.919525146,9,55
2025-05-21 09:56:00,205.8907928466797,206.1300048828125,205.85000610351562,206.02000427246094,118910.0,0.279998779296875,205.99000549316406,0.0006737007747261714,24497838.70803833,9,56
2025-05-21 09:57:00,206.02999877929688,206.1199951171875,206.00999450683594,206.00999450683594,60217.0,0.1100006103515625,206.06499481201172,-4.8586377135340086e-05,12405303.83921814,9,57
2025-05-21 09:58:00,206.02000427246094,206.15499877929688,206.0,206.14999389648438,63983.0,0.154998779296875,206.07749938964844,0.0006795757166226934,13190095.05947876,9,58
2025-05-21 09:59:00,206.14999389648438,206.22000122070312,206.11500549316406,206.20120239257812,64069.0,0.1049957275390625,206.1675033569336,0.00024840406310877583,13211104.836090088,9,59
2025-05-21 10:00:00,206.17999267578125,206.25999450683594,206.16000366210938,206.22999572753906,97094.0,0.0999908447265625,206.20999908447266,0.00013963708565634114,20023695.205169678,10,0
2025-05-21 10:01:00,206.24000549316406,206.32000732421875,206.2100067138672,206.27999877929688,65488.0,0.1100006103515625,206.26500701904297,0.00024246255536897188,13508864.560058594,10,1
2025-05-21 10:02:00,206.25999450683594,206.3800048828125,206.19500732421875,206.2454071044922,62793.0,0.18499755859375,206.28750610351562,-0.00016769282048378908,12950767.848312378,10,2
2025-05-21 10:03:00,206.22000122070312,206.3699951171875,206.21719360351562,206.35000610351562,48245.0,0.152801513671875,206.29359436035156,0.0005071579556215067,9955356.044464111,10,3
2025-05-21 10:04:00,206.35000610351562,206.57000732421875,206.35000610351562,206.52999877929688,70525.0,0.220001220703125,206.4600067138672,0.0008722688173363746,14565528.163909912,10,4
2025-05-21 10:05:00,206.52999877929688,206.58970642089844,206.49000549316406,206.49000549316406,47138.0,0.099700927734375,206.53985595703125,-0.00019364395666099377,9733525.878936768,10,5
2025-05-21 10:06:00,206.5,206.57000732421875,206.4949951171875,206.52499389648438,29450.0,0.07501220703125,206.53250122070312,0.00016944356816073203,6082161.070251465,10,6
2025-05-21 10:08:00,206.85000610351562,206.88999938964844,206.7899932861328,206.8300018310547,257145.0,0.100006103515625,206.83999633789062,0.001476857250136021,53185300.82084656,10,8
2025-05-21 10:09:00,206.8699951171875,206.94000244140625,206.81500244140625,206.82000732421875,79117.0,0.125,206.87750244140625,-4.8322326294369944e-05,16362978.519470215,10,9
2025-05-21 10:10:00,206.8350067138672,206.85499572753906,206.60000610351562,206.69500732421875,79017.0,0.2549896240234375,206.72750091552734,-0.0006043902696707404,16332419.393737793,10,10
2025-05-21 10:11:00,206.7100067138672,206.7100067138672,206.55999755859375,206.5800018310547,68740.0,0.1500091552734375,206.63500213623047,-0.0005564018921060399,14200309.3258667,10,11
2025-05-21 10:12:00,206.58999633789062,206.66000366210938,206.4499969482422,206.52000427246094,89742.0,0.2100067138671875,206.55500030517578,-0.00029043255911487265,18533518.22341919,10,12
2025-05-21 10:13:00,206.5500030517578,206.67999267578125,206.52999877929688,206.6699981689453,41259.0,0.149993896484375,206.60499572753906,0.0007262923367292728,8526997.454452515,10,13
2025-05-21 10:14:00,206.66000366210938,206.8000030517578,206.66000366210938,206.69500732421875,53123.0,0.1399993896484375,206.7300033569336,0.00012101009094211967,10980258.874084473,10,14
2025-05-21 10:15:00,206.67999267578125,206.77999877929688,206.60000610351562,206.60499572753906,59419.0,0.17999267578125,206.69000244140625,-0.00043548026556106123,12276262.241134644,10,15
2025-05-21 10:16:00,206.60000610351562,206.69000244140625,206.55999755859375,206.57000732421875,44644.0,0.1300048828125,206.625,-0.00016934926087874835,9222111.406982422,10,16
2025-05-21 10:17:00,206.55999755859375,206.67999267578125,206.52999877929688,206.67999267578125,40518.0,0.149993896484375,206.60499572753906,0.0005324362088532375,8374259.943237305,10,17
2025-05-21 10:18:00,206.67999267578125,206.81500244140625,206.67999267578125,206.80999755859375,74910.0,0.135009765625,206.74749755859375,0.0006290153252348496,15492136.917114258,10,18
2025-05-21 10:19:00,206.7949981689453,206.92999267578125,206.7949981689453,206.89990234375,103886.0,0.1349945068359375,206.86249542236328,0.0004347216586122471,21494003.254882812,10,19
2025-05-21 10:20:00,206.89959716796875,206.9499969482422,206.86000061035156,206.89500427246094,54217.0,0.089996337890625,206.90499877929688,-2.3673627844056355e-05,11217226.446640015,10,20
2025-05-21 10:21:00,206.88999938964844,206.9250030517578,206.7949981689453,206.85260009765625,66308.0,0.1300048828125,206.86000061035156,-0.00020495504448647672,13715982.20727539,10,21
2025-05-21 10:22:00,206.86500549316406,206.94979858398438,206.77020263671875,206.91879272460938,61455.0,0.179595947265625,206.86000061035156,0.0003199990085784865,12716194.40689087,10,22
2025-05-21 10:23:00,206.9199981689453,206.92999267578125,206.71519470214844,206.75,65049.0,0.2147979736328125,206.82259368896484,-0.0008157438113125526,13448880.75,10,23
2025-05-21 10:24:00,206.7449951171875,206.94000244140625,206.7449951171875,206.91000366210938,61787.0,0.19500732421875,206.84249877929688,0.00077389921213733,12784348.396270752,10,24
2025-05-21 10:25:00,206.9199981689453,206.92999267578125,206.77999877929688,206.77999877929688,47916.0,0.149993896484375,206.85499572753906,-0.0006283160819271494,9908070.421508789,10,25
2025-05-21 10:26:00,206.78990173339844,207.0399932861328,206.77000427246094,207.02999877929688,110523.0,0.269989013671875,206.90499877929688,0.001209014418589005,22881576.55508423,10,26
2025-05-21 10:27:00,207.0050048828125,207.03500366210938,206.92999267578125,206.9550018310547,59170.0,0.105010986328125,206.9824981689453,-0.00036225159969272003,12245527.458343506,10,27
2025-05-21 10:28:00,206.9499969482422,206.9499969482422,206.7550048828125,206.7550048828125,56364.0,0.1949920654296875,206.85250091552734,-0.0009663789059104477,11653539.095214844,10,28
2025-05-21 10:29:00,206.75,206.7552032470703,206.5500030517578,206.5800018310547,91184.0,0.2052001953125,206.65260314941406,-0.0008464271607693252,18836790.88696289,10,29
2025-05-21 10:30:00,206.57000732421875,206.6300048828125,206.51499938964844,206.5402069091797,66736.0,0.1150054931640625,206.57250213623047,-0.00019263685507919792,13783667.248291016,10,30
2025-05-21 10:31:00,206.5399932861328,206.5500030517578,206.3800048828125,206.38499450683594,75706.0,0.1699981689453125,206.46500396728516,-0.0007514875900749285,15624582.394134521,10,31
2025-05-21 10:32:00,206.38999938964844,206.47999572753906,206.3800048828125,206.4600067138672,114788.0,0.0999908447265625,206.43000030517578,0.0003634576593636307,23699131.250671387,10,32
2025-05-21 10:33:00,206.4250030517578,206.49989318847656,206.3011932373047,206.31500244140625,80416.0,0.198699951171875,206.40054321289062,-0.0007023358894969745,16591027.236328125,10,33
2025-05-21 10:34:00,206.32989501953125,206.40499877929688,206.32000732421875,206.3596954345703,66112.0,0.084991455078125,206.3625030517578,0.00021662502791941485,13642852.184570312,10,34
2025-05-21 10:35:00,206.36000061035156,206.3800048828125,206.26499938964844,206.31500244140625,97126.0,0.1150054931640625,206.32250213623047,-0.00021657811167996588,20038550.927124023,10,35
2025-05-21 10:36:00,206.31500244140625,206.42999267578125,206.22000122070312,206.3800048828125,96292.0,0.209991455078125,206.3249969482422,0.0003150640556288664,19872743.43017578,10,36
2025-05-21 10:37:00,206.38999938964844,206.4600067138672,206.29159545898438,206.32989501953125,80688.0,0.1684112548828125,206.37580108642578,-0.00024280386711739155,16648346.569335938,10,37
2025-05-21 10:38:00,206.33999633789062,206.63999938964844,206.27999877929688,206.61990356445312,77882.0,0.3600006103515625,206.45999908447266,0.0014055575654434715,16091971.329406738,10,38
2025-05-21 10:39:00,206.6199951171875,206.74000549316406,206.56820678710938,206.71499633789062,53283.0,0.1717987060546875,206.65410614013672,0.0004602304608463115,11014395.149871826,10,39
2025-05-21 10:40:00,206.71499633789062,206.86000061035156,206.7100067138672,206.83999633789062,76795.0,0.149993896484375,206.78500366210938,0.0006046972992499455,15884277.51876831,10,40
2025-05-21 10:41:00,206.8489990234375,206.8699951171875,206.66000366210938,206.66000366210938,65700.0,0.209991455078125,206.76499938964844,-0.0008702024703540756,13577562.240600586,10,41
2025-05-21 10:42:00,206.6522979736328,206.76710510253906,206.6300048828125,206.64520263671875,42611.0,0.1371002197265625,206.69855499267578,-7.162017385242692e-05,8805358.729553223,10,42
2025-05-21 10:43:00,206.64300537109375,206.7301025390625,206.60699462890625,206.7301025390625,45339.0,0.12310791015625,206.66854858398438,0.0004108486490876917,9372936.119018555,10,43
2025-05-21 10:44:00,206.71499633789062,206.73500061035156,206.54010009765625,206.56500244140625,38959.0,0.1949005126953125,206.6375503540039,-0.0007986263037094155,8047565.930114746,10,44
2025-05-21 10:45:00,206.56820678710938,206.5749969482422,206.4700927734375,206.50999450683594,55711.0,0.1049041748046875,206.52254486083984,-0.00026629842383840696,11504878.303970337,10,45
2025-05-21 10:46:00,206.50999450683594,206.5500030517578,206.4199981689453,206.47999572753906,42636.0,0.1300048828125,206.48500061035156,-0.00014526550818283468,8803481.097839355,10,46
2025-05-21 10:47:00,206.47999572753906,206.47999572753906,206.38999938964844,206.41529846191406,54990.0,0.089996337890625,206.43499755859375,-0.000313334303388757,11350777.262420654,10,47
2025-05-21 10:48:00,206.4199981689453,206.4600067138672,206.38499450683594,206.39500427246094,30859.0,0.07501220703125,206.42250061035156,-9.831727398279533e-05,6369143.436843872,10,48
2025-05-21 10:49:00,206.39849853515625,206.41000366210938,206.30459594726562,206.3699951171875,70936.0,0.10540771484375,206.3572998046875,-0.00012117132079625392,14639061.973632812,10,49
2025-05-21 10:50:00,206.3699951171875,206.39999389648438,206.27000427246094,206.27999877929688,58228.0,0.1299896240234375,206.33499908447266,-0.000436092164655677,12011271.768920898,10,50
2025-05-21 10:51:00,206.2899932861328,206.3800048828125,206.27999877929688,206.36500549316406,37346.0,0.100006103515625,206.3300018310547,0.00041209382572349185,7706907.495147705,10,51
2025-05-21 10:52:00,206.360107421875,206.39599609375,206.34500122070312,206.3800048828125,41551.0,0.050994873046875,206.37049865722656,7.268378479485804e-05,8575295.582885742,10,52
2025-05-21 10:53:00,206.389892578125,206.4429931640625,206.36099243164062,206.36500549316406,60978.0,0.082000732421875,206.40199279785156,-7.267850224612626e-05,12583725.304962158,10,53
2025-05-21 10:54:00,206.37869262695312,206.4199981689453,206.3000030517578,206.3000030517578,42557.0,0.1199951171875,206.36000061035156,-0.0003149877143699964,8779509.229873657,10,54
2025-05-21 10:55:00,206.30999755859375,206.30999755859375,206.23849487304688,206.2899932861328,53869.0,0.071502685546875,206.2742462158203,-4.852043372238768e-05,11112635.648330688,10,55
2025-05-21 10:56:00,206.2967987060547,206.2967987060547,206.10000610351562,206.1999969482422,74442.0,0.1967926025390625,206.19840240478516,-0.0004362612866335436,15349940.172821045,10,56
2025-05-21 10:57:00,206.21499633789062,206.22000122070312,206.0,206.0050048828125,76230.0,0.220001220703125,206.11000061035156,-0.0009456453361569306,15703761.522216797,10,57
2025-05-21 10:58:00,206.0050048828125,206.17539978027344,205.99000549316406,206.02999877929688,84277.0,0.185394287109375,206.08270263671875,0.00012132664688691008,17363590.207122803,10,58
2025-05-21 10:59:00,206.0399932861328,206.10000610351562,205.9949951171875,206.0,49582.0,0.105010986328125,206.04750061035156,-0.00014560393862361742,10213892.0,10,59
2025-05-21 11:00:00,205.9949951171875,206.06500244140625,205.97999572753906,206.0050048828125,56101.0,0.0850067138671875,206.02249908447266,2.4295547633501613e-05,11557086.778930664,11,0
2025-05-21 11:01:00,205.97999572753906,206.0399932861328,205.970703125,206.03990173339844,61380.0,0.0692901611328125,206.0053482055664,0.00016939807169147336,12646729.168395996,11,1
2025-05-21 11:02:00,206.03500366210938,206.11000061035156,205.90499877929688,205.9199981689453,85281.0,0.2050018310546875,206.00749969482422,-0.0005819434170002413,17561063.363845825,11,2
2025-05-21 11:03:00,205.91000366210938,205.97999572753906,205.88999938964844,205.89500427246094,48624.0,0.089996337890625,205.93499755859375,-0.00012137673225831591,10011438.68774414,11,3
2025-05-21 11:04:00,205.89500427246094,205.92999267578125,205.8300018310547,205.91000366210938,56788.0,0.0999908447265625,205.87999725341797,7.284970172749539e-05,11693217.287963867,11,4
2025-05-21 11:05:00,205.91000366210938,205.9550018310547,205.8300018310547,205.83999633789062,71637.0,0.125,205.8925018310547,-0.00033998991294093006,14745759.81765747,11,5
2025-05-21 11:06:00,205.83999633789062,205.8699951171875,205.8000030517578,205.82009887695312,54155.0,0.0699920654296875,205.83499908447266,-9.666469729641136e-05,11146187.454681396,11,6
2025-05-21 11:07:00,205.8249969482422,206.08999633789062,205.8249969482422,206.06900024414062,99553.0,0.2649993896484375,205.9574966430664,0.0012093151667189606,20514787.18130493,11,7
